,señal_suavizada,frecuencia,amplitude_rms,freq_media,freq_mediana
60,"[ 451.44023734  473.54367509  495.25121997  516.56287195  537.47863106
  557.99849728  578.12247062  597.85055108  617.18273866  636.11903335
  654.65943516  672.80394409  690.55256013  707.9052833   724.86211358
  741.42305098  757.58809549  773.35724712  788.73050587  803.70787174
  818.28934473  832.47492483  846.26461205  859.65840639  872.65630784
  885.25831641  897.4644321   909.27465491  920.68898483  933.05689029
  942.32996603  952.55661731  951.01037649  956.02262026  941.59558588
  956.36367032  967.5159681   976.89866568  991.13666759 1003.03558674
 1012.23627685 1035.85957558 1061.32418518 1078.84674926 1083.97221692
 1085.4522254  1107.65880265 1126.34594955 1137.89965102 1157.23459186
 1172.35984099 1180.38169733 1174.211639   1168.44790858 1176.88528773
 1177.97290389 1193.89595102 1198.25366626 1197.44622734 1193.18508849
 1189.48803862 1199.87164908 1208.5503412  1218.81534289 1217.75979317
 1226.19749165 1231.00964494 1240.31469424 1257.22661952 1283.82220089
 1302.80436321 1305.95177043 1300.06400872 1295.58341937 1277.58669649
 1265.8074661  1259.49494742 1260.41567842 1249.66648546 1232.12167736
 1205.18583278 1191.45593945 1196.16311994 1203.2809947  1195.13947346
 1196.54407142 1186.09766493 1181.51557783 1182.27261495 1187.99921302
 1174.47215886 1167.09413721 1155.92913047 1134.16451095 1117.07581324
 1111.30748222 1133.06686275 1139.98818322 1130.26851156 1128.370562  ]",71.0,1047.8910298010314,56387.92850407986,57661.24352543547
61,"[ 431.7514512   452.73636395  473.28522197  493.39802525  513.07477379
  532.3154676   551.12010668  569.48869102  587.42122063  604.91769549
  621.97811563  638.60248103  654.79079169  670.54304762  685.85924881
  700.73939527  715.18348699  729.19152398  742.76350623  755.89943375
  768.59930653  780.86312457  792.69088789  804.08259646  815.0382503
  825.5578494   835.64139377  845.28888341  854.50031831  864.34196089
  871.6150239   879.51829459  883.10075389  878.00444019  876.37930959
  867.50957646  863.20342566  872.94332014  881.58722047  892.56595415
  894.9801822   902.83075063  900.54456396  915.06317895  913.89884035
  918.36501485  927.83250731  939.39208762  962.06328648  985.40985129
 1002.76674165 1021.77414397 1023.93404632 1027.62001271 1031.29763168
 1038.7823937  1050.17305496 1054.80785515 1066.24913957 1078.86508454
 1107.80404577 1115.59846928 1143.66146831 1162.59429704 1185.49974722
 1207.01983784 1232.43665648 1255.58846355 1283.52325373 1318.83743326
 1341.44534557 1355.96744322 1365.66353217 1368.76899947 1363.31427179
 1348.56089923 1351.94441248 1348.13016019 1358.95337206 1352.98895119
 1346.06588456 1313.46981045 1301.88438126 1281.93622631 1267.36578402
 1261.83414538 1245.87468124 1240.80834802 1243.3447952  1248.77407812
 1237.05242384 1216.08812782 1195.57742765 1172.56077534 1150.34998146
 1142.51553777 1136.72176    1131.40459214 1131.25555194 1137.94986184]",73.0,1020.0509691729187,55738.301532324374,49211.70989780768
62,"[ 475.4215783   490.20442196  504.7661141   519.10665473  533.22604385
  547.12428144  560.80136752  574.25730209  587.49208514  600.50571667
  613.29819669  625.86952519  638.21970217  650.34872764  662.2566016
  673.94332403  685.40889495  696.65331436  707.67658224  718.47869862
  729.05966347  739.41947681  749.55813864  759.47564894  769.17200773
  778.64721501  787.90127077  796.93417501  805.74592774  815.39480439
  822.70597865  830.85427682  829.18736492  824.88705348  833.54475223
  839.64970487  847.15938781  856.22270893  866.16436648  864.48207907
  862.40711806  863.89371025  877.36765674  879.93478867  892.15865219
  910.18541245  920.55837266  930.50721731  953.47217859  964.84198434
  984.55841363  990.71377403  988.90903519  992.85408543 1005.79355858
 1007.59125955 1031.34627807 1039.70456362 1042.71768899 1048.82130498
 1053.60285332 1060.26384395 1071.68140607 1075.68193578 1091.43745208
 1114.79130221 1132.05237311 1166.46193893 1194.6279646  1231.12289642
 1258.50692466 1276.14790603 1276.15307069 1282.40837572 1281.72908122
 1271.45432044 1274.71629213 1266.11937454 1258.52008163 1256.00544545
 1241.77349558 1225.0680893  1212.17182108 1198.06984093 1198.5493647
 1189.59849314 1172.43898293 1170.80716151 1169.43172418 1171.06081238
 1167.08444433 1146.04077293 1124.0349339  1127.73660377 1126.6901847
 1118.8902128  1121.38681132 1115.83070276 1094.37909059 1090.97330289]",73.0,972.3162821501966,53005.31339702458,48252.588957050924
63,"[ 360.70886142  384.51437522  407.8240919   430.63801144  452.95613385
  474.77845913  496.10498728  516.93571831  537.2706522   557.10978896
  576.45312859  595.30067109  613.65241646  631.5083647   648.8685158
  665.73286978  682.10142663  697.97418635  713.35114894  728.23231439
  742.61768272  756.50725392  769.90102798  782.79900492  795.20118472
  807.1075674   818.51815294  829.43294136  839.85193264  850.98066533
  859.20252382  868.13412371  867.03799753  862.97680623  868.0565836
  871.50401535  883.69555365  881.00988649  890.65894949  891.10868275
  894.14182986  897.60925402  903.62767985  914.51531901  923.34988994
  936.78603473  953.62850975  963.32860255  978.20878151  989.72254951
 1004.08232719 1021.08354582 1026.83070019 1034.34334569 1044.90129732
 1042.79290029 1058.25162258 1061.98400236 1057.97716595 1057.3375895
 1061.41582976 1072.98197473 1089.55784142 1086.40699232 1107.54091977
 1126.35260441 1152.77308623 1169.58580143 1193.09400694 1217.41116905
 1237.17869911 1248.23389624 1251.42517881 1252.96525151 1251.73427269
 1233.55381447 1239.33566697 1231.64372304 1232.39820499 1214.49073352
 1204.30668179 1188.76884766 1169.77335843 1156.78689989 1149.791078
 1144.28278294 1149.09421298 1155.9559714  1162.55912695 1158.56076661
 1151.73709254 1131.4420872  1116.89345965 1100.25497382 1088.29906593
 1079.18942668 1073.67319198 1067.25104126 1054.65207272 1046.16809114]",73.0,968.015344851602,52678.922687778424,49350.26064259737
64,"[ 337.85940804  366.36804591  394.20484164  421.36979522  447.86290666
  473.68417596  498.83360311  523.31118811  547.11693098  570.2508317
  592.71289027  614.5031067   635.62148099  656.06801313  675.84270313
  694.94555099  713.3765567   731.13572027  748.22304169  764.63852097
  780.38215811  795.4539531   809.85390595  823.58201665  836.63828521
  849.02271163  860.7352959   871.77603803  882.14493801  893.00688918
  900.86721155  909.2205851   917.94147016  917.59988074  915.87166573
  918.57938811  916.40505183  915.12378861  917.97693391  921.38061683
  916.90439213  924.37181015  919.47025587  919.8480874   927.40823908
  936.69279678  947.15930215  957.25280131  975.01806243  979.68299903
 1000.06844432 1001.22149991  999.65102665  995.55180468  999.59822452
  999.3482915  1001.28487928 1012.28696236 1020.55287263 1026.60387064
 1036.0507658  1043.52179093 1048.02349091 1063.59688738 1074.43393535
 1090.45421514 1103.99934762 1124.2316     1158.78424392 1192.06709016
 1211.38317099 1226.41435846 1229.75566462 1232.67292377 1220.48303276
 1218.45183707 1218.68126858 1224.96012523 1225.37194404 1220.79428475
 1222.09296624 1206.71012405 1185.16398419 1170.16777377 1160.52286505
 1151.82060134 1143.52434989 1139.72077093 1155.2538826  1147.93439761
 1144.17940706 1128.25193496 1120.28589618 1103.12579465 1086.54024555
 1070.56646625 1050.28590641 1046.59295956 1039.21301939 1042.6556038 ]",73.0,967.4356097123514,52402.19842895918,49003.94458438502
65,"[ 299.07178526  333.31612877  366.73888     399.34003895  431.11960562
  462.07758001  492.21396212  521.52875195  550.0219495   577.69355477
  604.54356776  630.57198847  655.7788169   680.16405305  703.72769692
  726.46974851  748.39020782  769.48907485  789.76634961  809.22203208
  827.85612227  845.66862018  862.65952581  878.82883917  894.17656024
  908.70268903  922.40722554  935.29016978  947.35152173  959.93848316
  969.0094488   978.60602391  981.54181252  971.69540217  977.50312565
  978.15926023  982.86927037  992.02500972  987.97737078  990.98651975
  994.54924609 1002.02040627 1004.23705941 1010.41812553 1018.46617698
 1028.33803119 1043.46168137 1055.98978721 1072.36811962 1076.09710752
 1089.69988509 1090.11337078 1086.99703097 1097.15743185 1104.28633001
 1107.22427831 1104.44848765 1107.28331524 1110.93995297 1121.96581308
 1128.01356065 1135.77403937 1142.68954762 1156.60872018 1169.65964799
 1184.38778273 1192.74576595 1206.40931991 1230.3669361  1263.65680007
 1273.7572693  1286.17133815 1282.59021991 1286.286757   1293.86615769
 1290.48677226 1286.49735046 1284.54776574 1273.75500855 1270.32052201
 1256.3680711  1233.39767941 1203.39664938 1182.45825342 1172.99068687
 1161.50541203 1151.07745331 1141.77546387 1142.1601995  1139.89531727
 1129.64691476 1109.42864898 1086.21832959 1054.93374106 1036.28249064
 1027.96370671 1017.64096595 1013.2948617  1007.83214128 1003.46772617]",74.0,1014.7991253848022,54509.90581515831,53606.876261476806
66,"[ 293.37272465  327.78842974  361.37703728  394.13854726  426.07295969
  457.18027455  487.46049186  516.91361161  545.53963381  573.33855844
  600.31038552  626.45511505  651.77274701  676.26328142  699.92671827
  722.76305756  744.77229929  765.95444347  786.30949009  805.83743915
  824.53829066  842.41204461  859.458701    875.67825983  891.07072111
  905.63608483  919.37435099  932.28551959  944.36959064  956.97553051
  966.05644006  975.65921843  967.79675859  969.52887818  965.75506365
  959.41080139  957.63893245  972.26033862  985.05245283  993.76978541
  996.67618957 1006.23739066 1012.11029519 1006.63941663  999.63930135
 1003.59646014 1008.47334789 1026.04660189 1029.4236647  1048.07624977
 1059.86801089 1067.48019549 1071.31145741 1084.40488529 1086.36965913
 1077.02859776 1076.48258601 1089.69054618 1095.80846288 1106.36460951
 1105.01443489 1116.41304214 1131.1620117  1149.45292302 1164.76288631
 1168.60053882 1183.78569607 1200.27404821 1220.80292022 1243.64030995
 1256.9825441  1261.99761016 1261.00237385 1262.87030883 1278.36937922
 1274.13862505 1269.09263261 1266.71352449 1269.93788108 1274.13958802
 1260.05499497 1242.80163294 1214.80518861 1190.84310334 1188.51875226
 1195.47632171 1178.82686013 1182.81968161 1176.02110131 1178.38738282
 1161.98294008 1152.5860756  1129.03947467 1114.01868152 1100.90939336
 1093.30100175 1091.11339105 1097.58268844 1111.02814377 1112.18552495]",74.0,1015.5404741478213,54915.749482639076,52174.56839181259
67,"[ 321.04330527  348.72567932  375.7524412   402.1235909   427.83912842
  452.89905376  477.30336692  501.0520679   524.1451567   546.58263332
  568.36449775  589.49075001  609.96139009  629.77641799  648.93583371
  667.43963725  685.28782861  702.48040779  719.01737479  734.89872961
  750.12447225  764.69460271  778.60912099  791.86802709  804.47132101
  816.41900275  827.71107232  838.3475297   848.3283749   858.77316431
  866.32322876  874.33723742  885.55643098  880.87556716  880.41334894
  881.45578885  875.31218932  880.17418255  879.97597444  885.51996564
  886.64265065  885.66959887  890.88977665  893.73746165  891.56865386
  905.29150566  907.1817631   919.25787758  937.89564639  939.26609533
  950.58226698  953.2926164   948.46443419  953.52102418  954.53719206
  960.84908014  973.91898165  971.32936714  979.25261571  980.9346938
  975.54689361  972.28136073  984.24459237  988.44358031 1003.64150746
 1019.42891101 1025.5677911  1033.1980112  1049.86048369 1078.10943715
 1088.16684502 1082.19363537 1096.81932754 1107.02039183 1108.82557693
 1119.08394201 1123.52789071 1124.77127915 1120.16892268 1117.01971833
 1116.02927534 1099.03457673 1081.46902261 1065.46405517 1064.6053774
 1068.26035005 1066.12928878 1064.31657598 1073.43086263 1076.36504909
 1077.49380219 1067.66430892 1041.68994654 1038.32938942 1025.62958071
 1009.26073335 1006.13242526 1003.61523823  998.05344364  999.60950649]",77.0,909.7658641756444,49095.990853630894,46776.57601028161
68,"[ 229.78491783  267.06533189  303.46257734  338.97665419  373.60756242
  407.35530204  440.21987305  472.20127546  503.29950925  533.51457444
  562.84647101  591.29519898  618.86075834  645.54314908  671.34237122
  696.25842475  720.29130967  743.44102598  765.70757368  787.09095277
  807.59116325  827.20820512  845.94207838  863.79278303  880.76031907
  896.84468651  912.04588533  926.36391554  939.79877715  953.85733397
  964.01899453  974.8043503   989.61195966  981.21056343  985.41147772
  997.63590473 1000.26787723 1008.99221423 1001.60388277 1000.70927218
 1002.81995712 1005.94566977 1010.96595343 1005.9204222  1012.61514702
 1013.55904336 1018.32682803 1027.98075073 1039.70610291 1041.96244555
 1047.67629844 1048.25771322 1050.84819342 1059.84913075 1062.90376547
 1064.60639393 1065.2200623  1072.99440066 1078.33027666 1073.50521535
 1057.87733723 1063.69130462 1070.2163171  1068.7020406  1081.62122204
 1082.18087022 1084.21596106 1099.07270604 1116.97029923 1136.28511146
 1150.77231407 1153.49823374 1151.00650563 1154.79690617 1155.15728052
 1163.1771581  1179.27543124 1176.55548838 1164.91838364 1151.2273065
 1143.21150781 1125.09275347 1105.02695286 1087.1863976  1082.57778994
 1082.12784714 1080.41639535 1075.99686883 1075.29811834 1071.79704751
 1057.23123615 1047.40089906 1020.24932867 1014.15704445 1002.90767829
  980.70520388  984.82059078  974.43783337  971.43386333  958.25481966]",76.0,963.5203340950881,51475.02021811039,51719.987376869394
69,"[ 174.41059843  213.20142757  251.08620184  288.06492124  324.13758576
  359.30419541  393.56475019  426.91925009  459.36769512  490.91008528
  521.54642057  551.27670098  580.10092652  608.01909719  635.03121298
  661.1372739   686.33727995  710.63123112  734.01912742  756.50096885
  778.0767554   798.74648709  818.5101639   837.36778583  855.3193529
  872.36486509  888.5043224   903.73772485  918.06507242  933.10031972
  944.00160294  955.6107859   959.99629837  969.9942494   974.44190464
  982.95492607  993.09899902  991.32746038  997.99158227 1005.90784041
 1010.63379921 1004.35629946 1004.69813862 1011.54515096 1019.0188305
 1019.52231423 1025.27927468 1016.6926889  1017.55277892 1023.31863278
 1038.05163017 1031.33782301 1034.50951919 1031.22314821 1026.60813277
 1024.9127402  1017.12302015 1015.6311618  1008.40267959 1007.54345327
 1000.69746774  997.27463322  994.31045818 1000.85613534 1012.15929012
 1023.45792785 1028.72463857 1044.77317543 1056.91895961 1079.29872594
 1083.85071562 1087.13746318 1091.8900759  1091.38967042 1107.19633745
 1112.20668541 1109.70005799 1112.3317101  1109.85139763 1103.93481082
 1103.30154562 1085.79263112 1065.98986574 1044.12980358 1033.66021192
 1021.26884966 1028.62865373 1038.51988269 1048.56658623 1051.99027694
 1058.63995622 1043.59336777 1035.00545059 1020.1843263  1024.42770224
 1034.00152469 1023.08314735 1029.29044663 1022.54176055 1023.78001173]",77.0,935.7118585891565,50179.017157754824,51022.59725744013
70,"[ 164.84356879  208.22473099  250.46272296  291.5575447   331.5091962
  370.31767746  407.98298849  444.50512928  479.88409983  514.11990015
  547.21253024  579.16199009  609.9682797   639.63139907  668.15134821
  695.52812712  721.76173579  746.85217422  770.79944242  793.60354038
  815.26446811  835.7822256   855.15681285  873.38822987  890.47647665
  906.4215532   921.22345951  934.88219559  947.39776143  960.11132732
  968.9993824   978.08543753  988.44771303  986.92827207  985.77891518
  988.22187088  980.83245635  984.43201188  981.93611926  985.84092231
  974.68658758  967.01128929  967.14760442  963.22957329  956.23992652
  948.70480416  954.27424429  953.09721526  952.36474539  952.06828051
  956.45398513  950.68448709  946.68740798  940.1823754   940.23931609
  934.84159791  930.12891098  933.57968591  923.40123806  934.6962276
  931.64163946  938.13083363  939.98121327  955.28746551  952.17820694
  960.27882037  973.67808471  991.12619659 1005.80641452 1032.82669534
 1042.5648807  1044.12363989 1046.59822996 1050.37470999 1047.77627656
 1040.59862606 1032.73303717 1032.85419645 1043.22607141 1036.5397291
 1036.87975462 1027.48534376 1013.05793675  992.70420958  980.04178316
  973.26821564  969.9324424   970.65877094  972.15027394  972.19488524
  962.13523678  945.91835047  927.36977264  916.28306752  903.62219272
  889.32211378  878.60948123  876.9885985   874.4332806   886.91259911]",73.0,894.1001579662819,47102.942577029804,47237.02250066856
